id,setor,soma_associados,cor_node,cnae_fiscal_principal
49084202,Outros,3,yellow,7490199
17039621,Outros,6,yellow,8630504
01243399,Outros,5,yellow,5510801
46020166,Outros,3,yellow,4755502
52979675,Outros,12,yellow,7020400
43643845,Outros,3,yellow,4321500
18352188,41 - Construção de Edifícios,26,green,4110700
36634515,Outros,7,yellow,4731800
55178104,Outros,15,yellow,9311500
35336252,Outros,12,yellow,7490199
50103379,Outros,6,yellow,6463800
34128570,Outros,5,yellow,4789004
43182281,Outros,22,yellow,3600601
54888684,Outros,7,yellow,6204000
13220786,Outros,3,yellow,3104700
57951448,Outros,5,yellow,7020400
53712175,Outros,20,yellow,4744099
33530922,Outros,6,yellow,8211300
44809715,Outros,7,yellow,9609208
20637538,68 - Atividades Imobiliárias,6,red,6810201
48667370,Outros,41,yellow,4731800
30168673,Outros,11,yellow,4781400
02581315,41 - Construção de Edifícios,10,green,4120400
08144548,Outros,3,yellow,4744099
07166434,Outros,4,yellow,1031700
53999238,41 - Construção de Edifícios,12,green,4120400
49976047,Outros,2,yellow,1041400
13481344,Outros,7,yellow,5611204
00500837,Outros,8,yellow,7020400
05497400,Outros,31,yellow,4771701
15589589,41 - Construção de Edifícios,5,green,4110700
34808701,Outros,41,yellow,4731800
13363815,41 - Construção de Edifícios,4,green,4120400
04131527,Outros,4,yellow,5611204
05749465,Outros,14,yellow,4541206
17166598,Outros,8,yellow,9313100
55524217,41 - Construção de Edifícios,8,green,4110700
26770324,Outros,14,yellow,8610101
52226841,Outros,8,yellow,6204000
54965803,Outros,38,yellow,6201501
52953998,41 - Construção de Edifícios,4,green,4110700
08680566,68 - Atividades Imobiliárias,2,red,6810201
14339608,Outros,14,yellow,6920601
01767840,Outros,20,yellow,6010100
43761332,Outros,3,yellow,7739099
37142602,Outros,7,yellow,8630504
58016255,Outros,4,yellow,8599604
43535347,Outros,4,yellow,8630504
15761957,Outros,5,yellow,4530703
83919381,Outros,10,yellow,4744005
35796563,42 - Obras de Infraestrutura,3,blue,4292802
04135861,Outros,3,yellow,4615000
83839902,Outros,4,yellow,4784900
38535572,Outros,4,yellow,8512100
44012246,Outros,3,yellow,4744099
32084879,Outros,3,yellow,1610203
40710673,Outros,5,yellow,4511102
51761269,Outros,4,yellow,4520001
15106901,Outros,5,yellow,4929902
40907690,Outros,9,yellow,4774100
12261028,Outros,12,yellow,1121600
22085456,Outros,2,yellow,4711302
51123623,Outros,9,yellow,8640207
46236636,Outros,9,yellow,4754701
57139805,Outros,6,yellow,4321500
37244028,Outros,6,yellow,3103900
49475654,Outros,5,yellow,4774100
26371262,41 - Construção de Edifícios,2,green,4110700
28985098,Outros,6,yellow,4771704
15275597,Outros,7,yellow,4399104
36875084,Outros,10,yellow,4617600
12390805,Outros,3,yellow,4781400
24648824,Outros,3,yellow,4784900
37408057,Outros,11,yellow,7911200
01512723,Outros,4,yellow,0151201
17881579,Outros,5,yellow,4784900
13580079,Outros,10,yellow,4712100
38560895,Outros,7,yellow,4683400
51418907,Outros,3,yellow,7319003
53209188,68 - Atividades Imobiliárias,19,red,6810201
83859231,Outros,17,yellow,4711302
34907486,Outros,6,yellow,4712100
02098685,42 - Obras de Infraestrutura,9,blue,4221902
38347237,Outros,6,yellow,3314702
46755673,Outros,6,yellow,4712100
48125531,Outros,13,yellow,7319004
02804167,Outros,6,yellow,4712100
45746520,Outros,5,yellow,4723700
11188852,Outros,55,yellow,8230001
39491373,Outros,15,yellow,7119703
42338125,Outros,6,yellow,8630504
53304488,Outros,11,yellow,4679699
54666354,Outros,4,yellow,7490103
56971671,Outros,3,yellow,4729602
52951606,Outros,7,yellow,4692300
51655865,Outros,6,yellow,4321500
53767907,Outros,3,yellow,4723700
53208704,Outros,17,yellow,4731800
25010370,Outros,10,yellow,7112000
56345917,Outros,5,yellow,4712100
28345039,41 - Construção de Edifícios,4,green,4120400
54653109,Outros,7,yellow,5611204
53090342,Outros,6,yellow,4511102
04433973,Outros,4,yellow,4530703
02316599,41 - Construção de Edifícios,6,green,4120400
45955214,Outros,8,yellow,4313400
27796490,Outros,6,yellow,4731800
51046785,Outros,6,yellow,4784900
05669458,Outros,6,yellow,4712100
07388430,41 - Construção de Edifícios,5,green,4120400
83380923,Outros,4,yellow,8230002
19337601,68 - Atividades Imobiliárias,6,red,6810201
44962080,Outros,7,yellow,8111700
27642548,Outros,2,yellow,6110803
09231652,Outros,6,yellow,3299099
04713140,Outros,7,yellow,4742300
38050329,41 - Construção de Edifícios,9,green,4110700
27124998,Outros,5,yellow,1091102
35897048,Outros,4,yellow,8412400
34163651,Outros,4,yellow,4744099
55305952,Outros,12,yellow,1066000
31353578,Outros,32,yellow,8610102
54496726,42 - Obras de Infraestrutura,4,blue,4211102
12963640,Outros,10,yellow,4930202
14492044,41 - Construção de Edifícios,2,green,4120400
53051209,Outros,11,yellow,4530703
08187836,Outros,10,yellow,4711302
06915272,Outros,21,yellow,2330305
37992482,Outros,4,yellow,4744099
54498618,41 - Construção de Edifícios,19,green,4110700
41101724,Outros,5,yellow,4619200
52905513,Outros,9,yellow,0151201
54835851,41 - Construção de Edifícios,9,green,4110700
58262928,Outros,2,yellow,7119702
17909341,Outros,3,yellow,0220901
54346204,Outros,2,yellow,4731800
27646888,Outros,7,yellow,6911701
19256258,Outros,10,yellow,7732201
12455695,Outros,18,yellow,8630503
07670993,42 - Obras de Infraestrutura,4,blue,4299599
53049576,Outros,9,yellow,8230002
08217446,Outros,2,yellow,4754701
35040545,41 - Construção de Edifícios,21,green,4110700
15741754,Outros,41,yellow,4731800
29967625,Outros,17,yellow,4731800
01785921,Outros,29,yellow,6319400
44577379,Outros,9,yellow,1121600
33373675,Outros,4,yellow,7112000
08857306,Outros,13,yellow,6491300
33693549,Outros,6,yellow,4321500
15334501,Outros,5,yellow,7111100
13466770,Outros,8,yellow,4921302
39676126,Outros,5,yellow,4741500
35796094,Outros,7,yellow,1813001
51009636,Outros,7,yellow,5022002
54246345,Outros,3,yellow,4634603
05272874,Outros,6,yellow,6492100
39497472,Outros,10,yellow,8660700
51861676,41 - Construção de Edifícios,7,green,4110700
45323958,Outros,7,yellow,8111700
00929855,Outros,14,yellow,4753900
46556522,Outros,2,yellow,4712100
54184008,41 - Construção de Edifícios,25,green,4110700
28431884,Outros,9,yellow,8630503
40188027,Outros,4,yellow,1610203
30879890,68 - Atividades Imobiliárias,14,red,6810201
03228396,Outros,6,yellow,4930202
83375071,41 - Construção de Edifícios,6,green,4120400
21917642,Outros,9,yellow,5620102
34860254,41 - Construção de Edifícios,5,green,4120400
39548829,Outros,11,yellow,4711302
43438958,Outros,3,yellow,4679699
46649690,Outros,5,yellow,8130300
47784049,Outros,4,yellow,8230002
40184687,Outros,4,yellow,4712100
23518553,42 - Obras de Infraestrutura,2,blue,4292802
02202173,Outros,27,yellow,8610101
20547974,Outros,41,yellow,4731800
27197397,Outros,3,yellow,4321500
40316459,Outros,12,yellow,8660700
06217516,41 - Construção de Edifícios,6,green,4120400
35440665,41 - Construção de Edifícios,18,green,4110700
56041165,Outros,4,yellow,5611203
34437051,Outros,4,yellow,3600601
24957918,Outros,7,yellow,4530703
27299058,Outros,7,yellow,3702900
22246741,41 - Construção de Edifícios,7,green,4110700
34845752,Outros,15,yellow,4673700
33508320,Outros,5,yellow,4511101
37967798,Outros,2,yellow,0139305
53181438,Outros,6,yellow,7020400
83368993,Outros,10,yellow,4731800
07238665,Outros,7,yellow,5211799
37095327,Outros,2,yellow,4642702
43944195,Outros,14,yellow,8630502
57726453,41 - Construção de Edifícios,25,green,4110700
09202012,Outros,11,yellow,4930201
01756601,Outros,4,yellow,8513900
25174833,Outros,4,yellow,8610101
05368631,Outros,5,yellow,4721104
05604356,Outros,8,yellow,8650099
45129411,Outros,2,yellow,4771704
21397783,Outros,9,yellow,7711000
05332290,Outros,2,yellow,4789099
27283131,Outros,12,yellow,4520006
50776147,Outros,15,yellow,1822999
33745782,Outros,7,yellow,4752100
41949880,Outros,11,yellow,9602502
28860289,41 - Construção de Edifícios,10,green,4110700
01400355,Outros,17,yellow,4511101
24941006,Outros,7,yellow,8299799
36498730,68 - Atividades Imobiliárias,6,red,6810201
08679561,Outros,37,yellow,4635402
04216876,Outros,29,yellow,5112901
44403421,Outros,10,yellow,6190601
17644498,Outros,9,yellow,8599603
13838508,Outros,6,yellow,4712100
30141307,Outros,4,yellow,4742300
27103179,41 - Construção de Edifícios,9,green,4120400
46862781,Outros,16,yellow,4692300
16867560,Outros,3,yellow,7112000
42632898,41 - Construção de Edifícios,4,green,4110700
09445760,Outros,9,yellow,2710401
13881417,41 - Construção de Edifícios,5,green,4120400
16904972,Outros,5,yellow,4671100
07800966,42 - Obras de Infraestrutura,6,blue,4221902
54137324,Outros,13,yellow,0810004
24531971,Outros,17,yellow,6619399
04009190,42 - Obras de Infraestrutura,5,blue,4221904
57412589,41 - Construção de Edifícios,31,green,4120400
18486298,68 - Atividades Imobiliárias,12,red,6810203
04508780,Outros,12,yellow,4644301
43842338,Outros,6,yellow,8640202
11659162,41 - Construção de Edifícios,11,green,4120400
10941308,Outros,6,yellow,7311400
30680195,Outros,8,yellow,9313100
07919179,Outros,13,yellow,8640205
46731605,Outros,3,yellow,4930202
26307000,Outros,2,yellow,7112000
42271355,Outros,5,yellow,4742300
32436480,Outros,8,yellow,7112000
11339572,41 - Construção de Edifícios,47,green,4110700
04912788,Outros,7,yellow,4743100
15839785,41 - Construção de Edifícios,2,green,4120400
50749622,41 - Construção de Edifícios,4,green,4120400
55797335,Outros,12,yellow,4731800
22306097,Outros,14,yellow,4639701
44929051,Outros,7,yellow,7112000
28449630,Outros,4,yellow,1610203
06087277,41 - Construção de Edifícios,15,green,4120400
28277240,Outros,17,yellow,4924800
27935946,Outros,11,yellow,3317101
30588807,Outros,7,yellow,9311500
58032296,Outros,6,yellow,4753900
13185927,Outros,6,yellow,7739099
22328699,41 - Construção de Edifícios,10,green,4120400
14913641,41 - Construção de Edifícios,7,green,4120400
05474312,Outros,5,yellow,6911701
23584762,Outros,12,yellow,4623105
24875571,41 - Construção de Edifícios,7,green,4110700
43410185,Outros,5,yellow,5611205
02296385,Outros,2,yellow,4930202
50800787,Outros,10,yellow,4520001
10653175,68 - Atividades Imobiliárias,7,red,6810202
31417929,Outros,4,yellow,7020400
25336228,Outros,5,yellow,7112000
38449067,Outros,5,yellow,2330301
26965192,Outros,4,yellow,8211300
08604284,Outros,30,yellow,4731800
47725170,Outros,2,yellow,7119701
04551271,41 - Construção de Edifícios,2,green,4110700
50119108,Outros,15,yellow,6462000
38388313,Outros,4,yellow,4731800
21316122,68 - Atividades Imobiliárias,10,red,6810202
22918262,Outros,3,yellow,6010100
31303286,Outros,6,yellow,0230600
08046067,Outros,4,yellow,4744099
11162439,41 - Construção de Edifícios,2,green,4120400
63804116,Outros,29,yellow,8230002
07617879,Outros,6,yellow,0810008
30732216,Outros,5,yellow,4774100
55320461,68 - Atividades Imobiliárias,6,red,6810202
16909810,42 - Obras de Infraestrutura,5,blue,4221904
17982491,Outros,9,yellow,4930202
49335807,68 - Atividades Imobiliárias,12,red,6810202
08683999,41 - Construção de Edifícios,16,green,4120400
16558404,68 - Atividades Imobiliárias,7,red,6810202
05005533,Outros,5,yellow,0111399
56212443,41 - Construção de Edifícios,8,green,4120400
40283599,Outros,5,yellow,4789001
11432191,Outros,4,yellow,8650007
24429020,Outros,38,yellow,5250804
02644085,Outros,6,yellow,1069400
40777481,Outros,5,yellow,6462000
35518033,Outros,17,yellow,6462000
12745604,Outros,9,yellow,8599601
22711023,Outros,29,yellow,6462000
04368467,Outros,12,yellow,8211300
28987039,68 - Atividades Imobiliárias,7,red,6821801
03970826,Outros,19,yellow,8531700
05248067,Outros,7,yellow,0151201
56660430,42 - Obras de Infraestrutura,19,blue,4291000
06145428,Outros,13,yellow,6550200
35162349,Outros,7,yellow,4673700
38493454,68 - Atividades Imobiliárias,22,red,6810201
16995727,Outros,6,yellow,4530705
15522348,41 - Construção de Edifícios,35,green,4110700
05992814,68 - Atividades Imobiliárias,8,red,6810201
42621451,Outros,13,yellow,6462000
11144040,Outros,6,yellow,3511501
27491793,41 - Construção de Edifícios,21,green,4110700
13656853,Outros,6,yellow,4686902
06037193,41 - Construção de Edifícios,14,green,4110700
42026878,Outros,5,yellow,6319400
08543124,41 - Construção de Edifícios,7,green,4120400
40364475,Outros,6,yellow,8610101
33859709,Outros,6,yellow,7119702
56197324,42 - Obras de Infraestrutura,18,blue,4211101
47459363,41 - Construção de Edifícios,11,green,4110700
27739595,41 - Construção de Edifícios,4,green,4120400
56604016,Outros,4,yellow,5611201
07925050,41 - Construção de Edifícios,12,green,4120400
28799388,Outros,7,yellow,4757100
06145864,Outros,3,yellow,6911701
48790338,Outros,11,yellow,6462000
04274851,41 - Construção de Edifícios,4,green,4120400
44618737,68 - Atividades Imobiliárias,11,red,6810202
11240495,Outros,8,yellow,8121400
05201140,Outros,7,yellow,0151201
09445405,Outros,7,yellow,4772500
35657820,68 - Atividades Imobiliárias,14,red,6810202
23528778,Outros,41,yellow,4731800
46166002,68 - Atividades Imobiliárias,13,red,6810201
06320674,Outros,6,yellow,7732201
19487871,Outros,3,yellow,4731800
48328555,41 - Construção de Edifícios,29,green,4110700
11779363,68 - Atividades Imobiliárias,3,red,6810201
27854205,68 - Atividades Imobiliárias,14,red,6810202
15758378,41 - Construção de Edifícios,2,green,4120400
49582386,Outros,9,yellow,4712100
53049754,Outros,10,yellow,9313100
21302215,Outros,6,yellow,7020400
04945986,Outros,6,yellow,7112000
21940110,Outros,3,yellow,4781400
29247839,42 - Obras de Infraestrutura,17,blue,4222701
31364863,Outros,13,yellow,6130200
49747088,41 - Construção de Edifícios,8,green,4120400
28399610,41 - Construção de Edifícios,41,green,4120400
21062604,Outros,15,yellow,4530706
01489611,Outros,4,yellow,4744099
50974809,Outros,7,yellow,7020400
41014318,41 - Construção de Edifícios,6,green,4120400
12132917,41 - Construção de Edifícios,16,green,4110700
28487330,Outros,12,yellow,7112000
08838110,68 - Atividades Imobiliárias,31,red,6810202
24342692,41 - Construção de Edifícios,5,green,4120400
54877610,Outros,6,yellow,4520005
04710943,41 - Construção de Edifícios,2,green,4120400
12816833,41 - Construção de Edifícios,7,green,4110700
05441787,68 - Atividades Imobiliárias,20,red,6810202
44564204,Outros,11,yellow,6619399
29800516,68 - Atividades Imobiliárias,5,red,6822600
34141749,Outros,5,yellow,4781400
21877142,Outros,7,yellow,6491300
23147576,68 - Atividades Imobiliárias,8,red,6810202
03869472,41 - Construção de Edifícios,6,green,4120400
40015013,41 - Construção de Edifícios,9,green,4110700
30746824,Outros,7,yellow,4642702
41372115,Outros,15,yellow,7739002
12100025,41 - Construção de Edifícios,26,green,4120400
57795566,Outros,9,yellow,4541203
15264385,Outros,4,yellow,4930201
18341092,41 - Construção de Edifícios,21,green,4110700
31500254,Outros,13,yellow,7112000
51903677,Outros,9,yellow,4711302
40117474,Outros,4,yellow,5022002
13502124,68 - Atividades Imobiliárias,10,red,6810202
44125923,Outros,9,yellow,7112000
07470621,Outros,4,yellow,4930202
07393337,41 - Construção de Edifícios,17,green,4110700
57886627,Outros,12,yellow,6911701
57528712,41 - Construção de Edifícios,14,green,4110700
45542777,42 - Obras de Infraestrutura,7,blue,4213800
30494420,Outros,7,yellow,6462000
08861576,68 - Atividades Imobiliárias,20,red,6810202
55413071,41 - Construção de Edifícios,20,green,4110700
51666647,Outros,9,yellow,2330301
05467681,Outros,3,yellow,4763603
55534246,41 - Construção de Edifícios,11,green,4120400
16940771,Outros,4,yellow,8599699
26720419,41 - Construção de Edifícios,13,green,4110700
23006602,68 - Atividades Imobiliárias,15,red,6810202
27188364,68 - Atividades Imobiliárias,5,red,6810201
04758223,Outros,17,yellow,8610101
37416022,68 - Atividades Imobiliárias,12,red,6822600
10404940,Outros,11,yellow,1031700
02248483,68 - Atividades Imobiliárias,7,red,6810202
44801964,Outros,6,yellow,3313999
40936968,Outros,7,yellow,5620104
35512491,Outros,9,yellow,1113502
36915933,Outros,5,yellow,5611201
11911912,Outros,11,yellow,1121600
04894580,Outros,16,yellow,8211300
34919721,68 - Atividades Imobiliárias,21,red,6821801
50965558,41 - Construção de Edifícios,27,green,4110700
15356894,Outros,6,yellow,4781400
26805909,Outros,21,yellow,8532500
20318219,Outros,8,yellow,1031700
00649895,Outros,4,yellow,4689301
38006053,42 - Obras de Infraestrutura,20,blue,4211101
47697462,Outros,4,yellow,4541204
41424522,68 - Atividades Imobiliárias,8,red,6810202
33220071,41 - Construção de Edifícios,5,green,4120400
21036584,Outros,6,yellow,6920601
11554000,41 - Construção de Edifícios,5,green,4120400
29329280,Outros,30,yellow,6462000
14862196,Outros,36,yellow,6462000
11728366,41 - Construção de Edifícios,15,green,4110700
24280011,Outros,9,yellow,4652400
02573661,Outros,7,yellow,6920601
33754667,Outros,6,yellow,1091102
41719884,Outros,13,yellow,4639701
03597636,Outros,5,yellow,5030103
42793884,Outros,13,yellow,6462000
28479893,Outros,5,yellow,4781400
10447607,Outros,5,yellow,4391600
13590728,Outros,6,yellow,0230600
12627066,Outros,5,yellow,4634603
37605145,Outros,6,yellow,4722902
14631621,Outros,38,yellow,6462000
02668300,Outros,8,yellow,4645101
83372813,Outros,8,yellow,4681802
53977131,Outros,4,yellow,7311400
11194335,Outros,4,yellow,4729699
54609071,Outros,12,yellow,6462000
13581346,Outros,6,yellow,3314702
11344254,Outros,10,yellow,4781400
21171923,41 - Construção de Edifícios,44,green,4120400
42703472,Outros,14,yellow,6463800
52224426,Outros,7,yellow,8650001
08222907,Outros,12,yellow,3514000
43011102,41 - Construção de Edifícios,23,green,4110700
11409892,Outros,6,yellow,8211300
28592039,41 - Construção de Edifícios,36,green,4120400
10313085,Outros,3,yellow,4753900
01520248,Outros,30,yellow,4646001
37257564,Outros,5,yellow,3811400
40777483,Outros,11,yellow,6462000
21002392,Outros,14,yellow,7912100
19568145,68 - Atividades Imobiliárias,11,red,6810202
15297070,Outros,11,yellow,6462000
45918291,Outros,5,yellow,0220901
11322001,41 - Construção de Edifícios,16,green,4120400
33531272,68 - Atividades Imobiliárias,6,red,6810201
35072833,Outros,4,yellow,4399199
18082457,Outros,4,yellow,4772500
21338309,41 - Construção de Edifícios,12,green,4120400
41507783,Outros,25,yellow,6462000
48468765,Outros,9,yellow,4641901
01680656,Outros,6,yellow,4321500
