from,to,associado
12214951,29329280,1
12214951,29329396,1
12214951,37014309,1
34518289,39684368,1
40281864,49022989,1
07498210,29139267,1
07498210,63801575,1
07498210,51212032,1
39814966,40195862,1
39814966,47262312,1
39814966,43182281,1
39814966,48303623,1
39814966,43233967,1
39814966,54931730,1
33919956,40141062,1
33919956,53051209,1
33919956,34710513,1
54813835,55465845,1
20589457,57285529,1
20589457,53752478,1
20589457,83914226,1
20589457,27773901,1
35710975,42282730,1
34101173,34922634,1
34101173,51671142,1
40604428,45270332,1
40604428,63873012,1
40604428,46236636,1
40604428,42113124,1
40604428,44644852,1
40604428,84260843,1
08186498,14676360,1
08186498,31722214,1
08186498,52486509,1
08186498,55208432,1
08186498,37218720,1
05423058,32578872,1
14111411,16867560,1
04253381,21489543,1
18168390,29466399,1
08549558,34396959,1
08549558,45322017,1
08549558,20474705,1
08549558,34692419,1
08549558,24220440,1
08549558,44374020,1
08549558,55738822,1
08549558,16515254,1
08549558,23599276,1
08549558,14057335,1
08549558,32203973,1
04508780,09529408,1
04508780,15011981,1
04508780,83383638,1
04508780,12532690,1
04508780,05441787,1
04508780,04996064,1
04508780,08749495,1
04508780,04916201,1
04508780,23146224,1
04508780,10233096,1
54500090,83352807,1
44280448,47390859,1
44280448,45695054,1
44280448,83342162,1
44280448,52823954,1
05257336,27283131,1
05257336,11032544,1
05257336,11171191,1
05257336,47074615,1
05257336,28802660,1
05257336,18596380,1
05257336,31263248,1
05257336,57871692,1
05257336,49706701,1
05257336,42155025,1
28751132,44273325,1
28751132,32131693,1
28751132,45519286,1
04908364,43761332,1
04908364,17644735,1
04717641,38628049,1
04717641,27491793,1
04717641,34661223,1
04717641,27491714,1
04717641,49620575,1
04717641,27491827,1
04717641,07925050,1
04717641,27413530,1
04717641,27389567,1
04717641,27397410,1
04717641,09657201,1
19112682,48944851,1
21727838,34684399,1
21727838,49944478,1
07416108,08957352,1
07416108,14948086,1
09110955,25010370,1
09110955,21816179,1
09110955,39466075,1
09110955,50256091,1
07443925,48609636,1
07443925,21877142,1
07443925,26644730,1
07443925,10653175,1
54885487,83367219,1
46563024,48541645,1
46563024,49755049,1
01635958,08401854,1
01635958,56389239,1
01635958,97541765,1
31500254,47666291,1
31500254,45861983,1
31500254,55443749,1
31500254,37466456,1
31500254,54137324,1
31500254,53913111,1
31500254,55734874,1
15255821,53310898,1
15255821,26679251,1
15255821,46147657,1
15011981,20246663,1
15011981,30143000,1
15011981,44901620,1
15011981,29473452,1
15011981,33614381,1
07405193,40188027,1
05021449,11734950,1
04508950,15504991,1
04111209,21825352,1
04111209,46281097,1
04111209,50913330,1
04111209,44809715,1
32245462,37057945,1
29320798,54229231,1
29320798,57363999,1
29320798,31205691,1
29320798,58246272,1
29320798,53160102,1
29320798,32267624,1
29320798,43011102,1
29320798,38651268,1
29320798,40695263,1
29320798,32203973,1
08668308,33744433,1
08668308,09148550,1
08668308,35521714,1
08668308,15358889,1
08668308,13877821,1
08668308,11188852,1
08668308,25129117,1
08668308,18037378,1
05054671,14998020,1
05054671,50121556,1
05054671,07456063,1
11240495,49663562,1
11240495,30215127,1
11240495,39836313,1
11240495,22613765,1
11240495,47143868,1
11240495,40952709,1
11240495,39642901,1
15762958,23518553,1
31249508,45388597,1
31249508,38347237,1
14862196,33256711,1
14862196,15693111,1
14862196,24429020,1
14862196,25292639,1
14862196,46167663,1
14862196,42365622,1
14862196,54965803,1
14862196,57387226,1
14862196,25232025,1
14862196,42430618,1
14862196,25450169,1
17082466,31785092,1
17082466,56281977,1
17082466,40413419,1
17082466,40316459,1
17082466,20473085,1
51123623,84191618,1
04895751,54478206,1
09445405,30494420,1
09445405,35690146,1
09445405,19068930,1
09445405,30588807,1
09445405,31134654,1
03634478,04815986,1
03634478,40936968,1
03634478,15614690,1
03634478,22359452,1
03634478,13080819,1
03634478,04334784,1
24103019,37366665,1
24103019,63830889,1
24103019,51354213,1
24103019,26666570,1
24103019,83342162,1
24103019,28298039,1
24103019,48256984,1
24103019,34612325,1
24103019,52644030,1
08904510,26341686,1
14488131,56439858,1
14488131,30369379,1
14488131,37082268,1
14488131,17686944,1
14488131,39702115,1
14488131,26495882,1
14488131,26805909,1
14488131,26770324,1
14488131,31353578,1
15107893,50720539,1
15107893,24576409,1
15107893,32086315,1
44628771,45907536,1
05347279,84191618,1
05347279,17864138,1
05347279,10853205,1
05347279,17794978,1
05347279,20001357,1
05347279,51123623,1
05347279,39251330,1
05347279,12356451,1
00886621,33615435,1
00886621,33801385,1
00886621,19312885,1
00886621,40311143,1
23427281,48541645,1
23427281,49755049,1
23427281,46563024,1
27850782,46321970,1
27850782,31267760,1
27850782,31997431,1
27850782,57528712,1
27850782,40992970,1
27850782,33171769,1
27850782,37561095,1
27850782,38179098,1
04000710,35473462,1
04000710,13712841,1
47433488,52979675,1
47433488,47532153,1
47433488,54425045,1
47433488,54498618,1
11654469,29967625,1
11654469,15752934,1
11654469,50086253,1
11654469,26773334,1
11654469,12620846,1
11654469,34847855,1
11654469,17185268,1
11654469,43406576,1
08689524,31173964,1
08689524,32203164,1
08689524,19164024,1
08689524,27511505,1
08689524,50545443,1
08689524,12146034,1
08689524,29711707,1
08689524,21812198,1
08689524,48222642,1
08689524,56060720,1
33820664,42282295,1
33820664,49393772,1
10397026,18983720,1
10397026,42932312,1
10397026,41981831,1
10397026,51072301,1
10397026,38493454,1
10397026,50793030,1
10397026,42048940,1
10397026,39292533,1
10397026,24143145,1
10397026,50288425,1
10397026,55991912,1
09657201,11060909,1
09657201,19113461,1
09657201,40067435,1
28941775,42165186,1
28941775,57888682,1
01914777,17945714,1
01914777,04683756,1
01914777,56949552,1
01914777,14131803,1
05312424,09397802,1
05312424,19113461,1
08154120,17272704,1
08154120,28843268,1
08154120,16558094,1
01929295,04096305,1
01929295,57730109,1
01929295,25239734,1
01929295,02908166,1
03855597,18294170,1
03855597,22504851,1
14721070,54056888,1
07443970,15338940,1
07443970,38244840,1
07443970,52382054,1
07443970,14984912,1
07443970,09424775,1
37657858,46251157,1
03822902,40419922,1
03822902,63860720,1
54758331,57719959,1
54758331,58421459,1
54758331,54898502,1
46147657,53310898,1
09378439,09657201,1
09378439,27491793,1
09378439,27389567,1
09378439,27413530,1
09378439,27491714,1
09378439,27491827,1
09378439,09385552,1
09378439,09600303,1
09378439,38628049,1
09559262,58407060,1
09559262,15761957,1
09559262,17252899,1
02831019,07089052,1
02831019,11317886,1
02831019,10867199,1
02831019,09269331,1
02831019,12261028,1
02831019,37808513,1
02831019,10856814,1
02831019,04130493,1
02831019,28540547,1
02831019,05008271,1
02831019,14906923,1
44101086,44403421,1
44101086,55413071,1
44101086,54188662,1
44101086,51567044,1
44019600,49880952,1
44019600,49608411,1
44019600,49170675,1
48256984,52644030,1
31391622,58251511,1
57827317,83836114,1
34467448,48205617,1
34467448,38651976,1
10534199,57951217,1
10534199,39491373,1
10534199,47376279,1
10534199,42042237,1
10534199,21279131,1
10534199,34845752,1
04936786,08387335,1
05556103,29473452,1
07075205,45138588,1
54652073,83759910,1
28216982,53853824,1
28216982,83335448,1
28216982,30804353,1
14763193,22246741,1
34889238,44564204,1
34889238,44166548,1
40680992,50465614,1
40680992,48534725,1
33612205,55413071,1
49827342,50349654,1
06281396,37244028,1
06281396,33859709,1
06281396,44628771,1
06281396,45907536,1
22145912,53520855,1
22145912,56345917,1
22145912,26714000,1
08226449,83573931,1
08226449,47906588,1
08226449,22811037,1
43233967,47262312,1
43233967,48303623,1
43233967,54931730,1
38307996,43275147,1
38307996,48546635,1
38307996,83367466,1
38307996,40737731,1
48585237,57112877,1
48585237,54666354,1
15321276,28054556,1
48659953,48659956,1
21783481,33930331,1
21783481,24425982,1
21783481,53281247,1
21783481,48611660,1
21783481,45737222,1
21783481,53369432,1
21783481,57278636,1
15280902,54478206,1
42351594,46515622,1
25328357,38086505,1
25328357,26634582,1
25328357,47490823,1
25328357,58266450,1
25328357,34693432,1
58368647,97519130,1
53453531,83888164,1
00784879,45369095,1
42604726,51621954,1
42604726,52350217,1
42604726,53304488,1
06046912,29139267,1
06046912,63801575,1
06046912,51212032,1
06046912,06859306,1
06046912,07498210,1
21388618,22931947,1
21388618,54486914,1
21388618,47739796,1
21388618,28470670,1
21388618,35431809,1
21388618,34834598,1
21388618,51844319,1
21388618,39897231,1
10488420,14839089,1
10488420,27796490,1
10488420,49337592,1
39804464,53051209,1
39804464,49652509,1
17644498,47056541,1
17644498,20663960,1
17644498,21144580,1
30588807,35690146,1
30588807,31134654,1
16904972,18668048,1
16904972,27188364,1
16904972,48515616,1
16904972,56258608,1
04982948,58031954,1
49706701,57871692,1
03374268,55154617,1
03374268,41260285,1
03374268,45476449,1
03374268,08806801,1
03374268,17169259,1
03374268,18386898,1
11162439,32086495,1
05253601,07261102,1
05253601,30024558,1
05253601,27268940,1
05253601,14752221,1
06037193,46983900,1
12193763,83375071,1
12193763,34647404,1
12193763,49071390,1
24449772,56081840,1
24449772,41186603,1
24449772,57628134,1
07778090,57951217,1
07778090,39491373,1
07778090,47376279,1
07778090,42042237,1
07778090,21279131,1
07778090,34845752,1
04916201,23146224,1
04916201,10233096,1
46514195,51099211,1
46514195,56022035,1
46514195,55197433,1
46514195,54855999,1
30746824,40526955,1
30746824,40142478,1
30746824,41394485,1
30746824,45226832,1
30746824,40039111,1
14309414,83367466,1
05024583,45457749,1
05024583,53712175,1
05024583,32245462,1
38028570,51567127,1
38028570,63820492,1
38028570,52203046,1
38028570,63807010,1
38028570,50564262,1
22929707,39230732,1
48429715,83836114,1
48429715,53248836,1
18260926,23936082,1
18260926,57080615,1
30060978,50152207,1
06106987,08966851,1
06106987,09317458,1
06106987,28530084,1
06106987,08776680,1
06106987,10716210,1
06106987,11438135,1
06106987,15652417,1
06106987,08861576,1
06106987,11358828,1
06106987,55127081,1
06106987,28551662,1
17252899,34988408,1
20443071,44258095,1
51903677,55465845,1
51903677,52963361,1
51903677,54758331,1
51903677,53049576,1
51903677,54813835,1
38244840,47618473,1
17474408,19574915,1
22044582,25400638,1
38493454,57112877,1
11076908,48440251,1
11076908,11411491,1
11076908,53722842,1
11076908,54619214,1
11076908,54332505,1
11076908,83367219,1
11076908,47214336,1
11076908,54885487,1
04708210,05083795,1
04708210,83655282,1
05856869,08519062,1
05856869,15743065,1
05856869,27544936,1
05441787,11515099,1
05441787,16553252,1
83319640,83374231,1
42507899,57688154,1
42507899,46881535,1
42507899,52938394,1
42507899,44992655,1
42507899,46325572,1
42507899,45936724,1
42507899,45936725,1
42507899,43608949,1
10942627,14401775,1
10942627,27482326,1
10942627,46425851,1
10942627,20010590,1
10942627,42362820,1
10942627,36175231,1
10942627,30897936,1
10942627,17750713,1
04978201,39350516,1
04978201,28123922,1
04978201,57054467,1
04710943,19386958,1
06185462,35710975,1
06185462,15106901,1
06105070,33915999,1
43323685,49335807,1
24576409,32086315,1
39468581,40413419,1
39468581,40316459,1
35657820,42078747,1
05474312,18051655,1
05474312,10439660,1
05474312,14028134,1
16917302,31095759,1
16917302,41014318,1
16917302,45188649,1
16917302,44017269,1
00506826,18268274,1
00506826,37366665,1
00506826,20474705,1
00506826,06307350,1
00506826,10645837,1
00506826,24103019,1
00506826,52644030,1
04623754,11508947,1
32308609,39904597,1
27389567,34661223,1
27389567,49620575,1
27389567,27397410,1
04368467,08792120,1
04368467,13391535,1
04368467,04731519,1
04368467,57726453,1
04368467,53675536,1
04368467,07805598,1
04368467,14686260,1
04368467,04675278,1
04368467,07869058,1
04368467,54790193,1
04896890,42754199,1
04896890,51416028,1
04896890,10231587,1
04896890,27115662,1
04896890,32436480,1
04896890,04974689,1
01922510,23006602,1
01922510,04250280,1
01922510,34938447,1
01922510,41205074,1
01922510,17166598,1
01922510,46610289,1
01922510,04111209,1
30640652,53745888,1
08201747,51714217,1
47144718,55590398,1
09545653,09657201,1
10766643,43732484,1
10766643,83319640,1
49350776,52130021,1
49350776,49778923,1
03938191,07382188,1
03938191,44101099,1
03938191,39836313,1
03938191,48340963,1
07935899,18700004,1
07935899,15280902,1
07935899,11654469,1
07935899,10790748,1
22739048,22895795,1
22739048,52439075,1
02289157,52224426,1
02289157,43008468,1
02289157,27397410,1
03160202,17864138,1
45936724,52610053,1
45936724,57688154,1
45936724,45945702,1
45936724,83325381,1
45936724,46881535,1
45936724,52938394,1
45936724,55127081,1
45936724,46325572,1
45936724,53571951,1
45936724,45942603,1
45936724,45936725,1
45936724,50965558,1
16990233,43291259,1
16990233,21347373,1
16990233,17906978,1
16990233,21171923,1
16990233,16990243,1
16990233,19693476,1
16990233,16990253,1
16365944,40341393,1
41449205,56389239,1
41449205,56335061,1
41449205,97541765,1
47307390,55946671,1
02773730,22931794,1
02773730,34877670,1
02773730,22979637,1
03977654,22860105,1
03977654,83888164,1
40777020,55037698,1
40777020,43291259,1
40777020,44609947,1
40777020,45807994,1
40777020,46005113,1
40777020,52191322,1
30863841,39584007,1
30863841,55037698,1
30863841,43291259,1
30863841,44609947,1
30863841,45807994,1
30863841,46005113,1
30863841,31769289,1
30863841,52191322,1
30863841,40777020,1
29144248,33850897,1
29144248,44470034,1
29144248,57901736,1
29144248,54007941,1
29144248,42084429,1
29144248,54012325,1
40116767,47390859,1
40116767,45695054,1
40116767,83342162,1
40116767,44280448,1
40116767,52823954,1
36612155,46519597,1
36612155,56009776,1
36612155,41979455,1
36612155,58341070,1
44610631,45180493,1
44610631,50749622,1
39647543,50296978,1
39647543,41965573,1
10543566,18665213,1
27187264,39539728,1
27187264,83904854,1
27187264,54654214,1
27187264,43291241,1
44610631,57589252,1
33467657,97519130,1
07864785,28226844,1
07864785,47538064,1
07864785,23925091,1
07864785,29329280,1
07864785,29329396,1
07864785,37014309,1
10458608,20460412,1
10458608,11242257,1
10458608,12852303,1
10458608,46515622,1
10458608,13432814,1
10458608,42351594,1
37841067,44253551,1
37841067,53382721,1
40952709,49663562,1
40952709,47143868,1
52153417,83367466,1
55524217,56904767,1
55524217,56167438,1
41409445,41713084,1
41409445,83904276,1
41409445,54498618,1
14312095,53049754,1
14312095,38145465,1
14312095,27444079,1
14312095,23630901,1
14312095,45383755,1
14312095,15570465,1
14312095,51649951,1
14312095,35516935,1
01767840,02028485,1
01767840,03547690,1
01767840,04993390,1
01767840,51567127,1
01767840,63820492,1
01767840,20990430,1
01767840,12918898,1
01767840,43598601,1
01767840,52203046,1
01767840,24834742,1
01767840,14145403,1
01767840,15648147,1
01767840,33917788,1
01767840,38028570,1
01767840,20990397,1
01767840,05149879,1
01767840,14564858,1
01767840,63807010,1
01767840,50564262,1
18393658,41649624,1
18393658,23883783,1
18393658,37142602,1
18393658,48659953,1
18393658,48659956,1
04065545,44256432,1
10358896,24405076,1
10358896,43054032,1
10358896,31707647,1
17039621,40184742,1
17039621,58341070,1
38347237,45388597,1
27124998,30024558,1
27124998,46880259,1
27124998,32399536,1
27124998,47734486,1
08217446,34620138,1
37992482,57435663,1
37992482,57035228,1
37992482,57859703,1
12436847,84058981,1
12436847,19703108,1
12436847,42042106,1
12603019,20450398,1
12603019,27587364,1
12603019,44752436,1
12603019,58032296,1
13494732,57428859,1
13494732,47894259,1
13494732,55797335,1
13494732,44388670,1
13494732,57145151,1
13494732,30866642,1
13494732,51034773,1
13494732,52758567,1
13494732,51746842,1
13494732,41760460,1
35040545,40413419,1
35040545,40316459,1
31353578,33011124,1
31353578,50295356,1
31353578,83776310,1
31353578,52141673,1
31353578,45930578,1
31353578,46632259,1
31353578,53994812,1
31353578,58264935,1
13005432,47697462,1
13005432,44754250,1
13005432,13209936,1
37770513,56041165,1
38080078,49548666,1
13630029,26704555,1
13630029,51182934,1
01756601,05564703,1
01756601,04931168,1
01756601,38535572,1
15185037,34684399,1
15185037,49944478,1
15185037,15275597,1
00727346,51899399,1
00727346,39468581,1
00727346,12216087,1
00727346,37133990,1
50944200,52224426,1
11339572,52521807,1
11339572,54048782,1
11339572,22928991,1
16878140,18268274,1
16878140,37366665,1
16878140,20474705,1
16878140,24103019,1
16878140,52644030,1
16821155,57103588,1
16821155,38108994,1
28298039,41034185,1
07869058,08792120,1
07869058,13391535,1
07869058,53675536,1
49925126,83836155,1
07336180,21848243,1
07336180,15625840,1
07336180,30092434,1
16631741,20174961,1
16631741,45350684,1
57462001,83577494,1
18111277,36605025,1
40039111,40526955,1
40039111,40142478,1
40039111,41394485,1
40039111,45226832,1
04952396,07995123,1
04952396,11605690,1
26207455,51646160,1
26207455,34903229,1
26207455,45323958,1
26207455,48645197,1
26207455,44962080,1
26207455,35796094,1
15345877,41014318,1
15042491,43944195,1
15042491,30532710,1
15042491,29219683,1
15042491,30879890,1
15042491,53138231,1
15042491,55853422,1
15042491,57633381,1
15042491,29231415,1
15042491,31211327,1
15042491,55705246,1
25316468,29247839,1
25316468,45096265,1
25316468,45429712,1
25316468,46883917,1
25316468,30188335,1
25316468,28681268,1
25316468,47840357,1
